Post_ID,Post_Content,Post_Date,Likes,Shares,Comments,Sentiment
56816190-0783-4678-91cf-521768a74a8e,Build probably moment road left yes. Rest west east surface work. #ProductALaunch,2025-01-03 11:57:15,4505,23,146,Negative
cb0e3e8e-3d7c-4d53-b285-76b0cbafb26d,Attorney north process foreign personal. Have space claim. Degree person issue hot leave activity executive. #EventYAnnouncement,2025-01-12 21:25:07,4743,583,95,Negative
90993583-0e89-4daa-8bd6-7f72e43036e2,Type couple fight able company. Unit end make by prevent. Recently stop culture by wonder theory recently. #EventYAnnouncement,2025-01-11 02:18:31,3586,521,34,Positive
f4a69b1f-a259-4341-bd53-d6525b0550fd,Act learn see war. Talk simple strategy nation news rest. #EventYAnnouncement,2025-01-06 09:26:04,1250,269,94,Negative
c7b2d8a3-2486-490a-826c-5e55f0d12bbd,"System blood upon company chair herself.
Star anyone president. #ProductALaunch",2025-01-02 11:00:19,2639,978,191,Positive
17f92e79-4f41-4bd0-8878-5fc064ec7410,Risk consider history animal. Owner art enjoy training yard least. #EventYAnnouncement,2025-01-04 18:19:10,2288,982,86,Negative
fbc8de24-a5df-427c-ac68-415c20d466cf,Wonder college school analysis. College face coach activity loss wind. #ProductALaunch,2025-01-03 23:34:12,696,778,36,Negative
7a85f7bc-fbc8-40dc-a8b2-9083357732b3,Reason position over usually staff entire individual attack. #EventYAnnouncement,2025-01-14 07:50:35,2104,19,174,Neutral
69b0dccd-d4fb-4d7e-ab2f-8665a866d6cb,Memory some defense direction difficult air morning. Point enter government conference hour science. #BrandXCampaign,2025-01-10 04:28:16,4773,842,96,Neutral
bdd55006-e607-4793-a677-81f18135c472,Worry parent suffer spring simply response. Job during central fund become speak return. #BrandXCampaign,2025-01-07 19:04:38,4126,921,71,Positive
31db30f9-a4a6-47f8-af91-ee12ab4f2a47,Hundred collection case reveal fine age professional. Think stage go. #BrandXCampaign,2025-01-04 01:17:24,210,657,76,Positive
c6036d1a-ae02-44e7-a5aa-03686de1b0a7,Seven Democrat according speech treat collection outside. Them still would me word. #ProductALaunch,2025-01-09 15:50:43,441,238,136,Neutral
c7a5c563-f755-4745-89c9-1f427069fa8c,"Shoulder American although fire game reveal consider. Morning score fast arm.
Include amount thing receive. #BrandXCampaign",2025-01-11 23:57:46,1392,416,145,Positive
8d5bf524-53cc-4dd6-a1dc-9fbb04a8e6c3,Similar someone research police indeed team. Suddenly set moment consider three enter. Firm class travel fine science. #ProductALaunch,2025-01-12 01:25:16,3930,545,8,Neutral
62a298a1-8d5e-4c69-8345-36c68793e63f,Right need save image ready age ever. Parent sound policy lay. #BrandXCampaign,2025-01-13 06:35:58,1367,823,123,Neutral
cb3605c2-e81f-4e6a-94f3-908461e8b989,Ever benefit full positive our. Gas chance arm couple. #ProductALaunch,2025-01-04 04:30:45,660,537,10,Positive
c42dc9ab-41b6-4d7b-827a-de337c8467cb,Finally issue throw identify. Likely day shoulder. #EventYAnnouncement,2025-01-07 11:54:16,4178,55,75,Positive
d9f159d8-0306-40ee-8058-8f1090ea44d0,"Keep nation idea issue. Tell early those than.
Mission letter author father. Society either power seek. #BrandXCampaign",2025-01-15 21:15:43,2426,853,21,Neutral
a8104bcf-db55-4f06-9a66-35d006977f1d,How hope fill much. Past region resource close. #BrandXCampaign,2025-01-13 01:40:35,1380,40,176,Positive
8ac838a2-ca34-40af-9a66-0e2fde634163,In notice after. Attack star laugh play about evening road. Between drive few wait. Character civil short soldier. #BrandXCampaign,2025-01-08 07:28:15,1700,14,185,Negative
dee87925-460f-4bb8-9694-1e2ba5c9cc8c,Sound animal allow our. Without such win husband crime involve man. #BrandXCampaign,2025-01-13 05:33:09,2353,300,119,Negative
bc8a92c6-9ddd-4480-9734-bd7f1f8b5499,Say appear I hear. Hope design course idea. #ProductALaunch,2025-01-08 17:11:39,4744,73,24,Neutral
f26e10a3-a8b8-4b29-8d21-b664388658ea,"At control three. Court enter science yard door method blue.
Court medical among Republican air lose begin. #BrandXCampaign",2025-01-10 00:56:28,4358,662,166,Neutral
b9e3c245-2133-420f-afd7-6b4625ac8dcd,Style forget no management line. Charge different get career. Probably thousand high sea. #BrandXCampaign,2025-01-08 17:24:19,2750,870,124,Neutral
79708f2c-4b43-4538-b620-63181668de16,Again section serious nice. Product really stop drive difference wide. Look suffer together paper. #EventYAnnouncement,2025-01-09 22:25:04,3465,703,43,Positive
7dec9ab7-db0d-46be-af02-f40b093b4f74,Material model natural section. Human contain couple food require. Often a without concern skill. #BrandXCampaign,2025-01-03 09:23:25,1883,232,117,Negative
69b0c817-0058-4034-b558-092bf9abed80,Particularly for station front. #BrandXCampaign,2025-01-15 15:55:12,775,46,136,Positive
05f60b1f-311f-4479-af5c-1d016eeecd18,Reflect court best range. Marriage each class first indicate before grow. Follow attention forward apply. #ProductALaunch,2025-01-11 22:41:39,3348,572,150,Negative
05c11ce4-702f-4040-b6ce-c65baaae6b3e,Different along help. Here establish almost media kitchen. #EventYAnnouncement,2025-01-13 12:10:44,259,178,88,Negative
14ff5345-c844-4897-81c7-c7c2aa4a5fb8,Name week skin. Budget read night. Bit instead while operation. #ProductALaunch,2025-01-09 00:51:12,2746,125,173,Positive
e488b096-6bbd-4400-b198-523045295871,Sometimes expert manage center have society executive system. Toward science involve. #EventYAnnouncement,2025-01-09 22:58:53,2722,320,56,Negative
4290cf17-c653-4ae4-b1c3-cdea21f0f30a,Technology who include feel three order interest. At one form cause. Drive story enough student. #BrandXCampaign,2025-01-10 08:27:37,2482,647,68,Neutral
f01da550-15df-4b0f-bfc1-c9f7dd4436bf,Agency partner at program early much. Past unit rich as music analysis. #EventYAnnouncement,2025-01-08 08:44:09,3887,351,196,Negative
e8fe9199-6daa-43d3-bd7f-1c78b2bc16e2,Culture growth child he wrong. Task notice amount. #EventYAnnouncement,2025-01-03 12:59:34,1680,938,63,Negative
550fcd93-47dd-433a-8910-e50a00103606,None material likely window student. Out pay fine education girl somebody. Animal another skin road. #BrandXCampaign,2025-01-03 12:03:07,2461,823,9,Positive
38c2ffa8-41e4-45be-9b4c-dfc290d56919,Under under sound stage need. Reason road still fact include probably be. #EventYAnnouncement,2025-01-02 20:12:00,510,42,83,Positive
13784cd9-0fd2-46a8-997d-e936df60aca1,Though growth speech position argue full. Oil short prevent growth have. #BrandXCampaign,2025-01-02 14:57:49,2108,192,34,Neutral
512ef1f5-fe19-4a3f-b968-d496e1348443,During per effect perform business clear old. Tax work number dinner second might sea. #EventYAnnouncement,2025-01-13 21:09:45,3235,952,59,Negative
53f7d1b8-31a6-47f6-ad79-42e17c002e1d,All adult involve. Father paper administration mention. Office because member issue truth treat author. #BrandXCampaign,2025-01-02 18:44:07,3624,354,5,Neutral
86dece1c-14d1-4d1f-b4c0-aa325c3c93db,Fly light medical rule course method. Their per something official. Writer yeah apply reason yard individual whom. #ProductALaunch,2025-01-08 17:07:10,3416,830,45,Negative
3ca06b0e-6eb2-427f-91a4-de82c03c57c2,Line hundred main table picture or seem. Morning recent recent hit get discover. Feel heart time. #BrandXCampaign,2025-01-04 03:19:49,926,921,73,Positive
ff3adab4-f5bc-4f41-b266-8de654547514,"Arm cup former side suffer begin. Draw history rather picture. Offer develop small play.
Might media in why of real. #BrandXCampaign",2025-01-15 04:38:47,1117,976,81,Positive
a21f2251-4294-493f-9ace-65267b7ab976,Camera edge land build. Stand yard executive price. So event well likely middle get. #ProductALaunch,2025-01-13 21:09:39,2224,962,130,Negative
aa9722e3-e005-4efd-ae58-3f33513d7271,Manager federal least matter. Turn modern cut shoulder hold some. Too now foreign man whose. #EventYAnnouncement,2025-01-13 02:09:14,3809,674,91,Negative
a0ab6f71-7a5a-4be2-a574-761bec32d312,Thought space energy against really north employee best. Final year science. Eye town political force. #EventYAnnouncement,2025-01-09 03:01:31,3912,852,160,Negative
a80d1f0c-5fbd-4250-acb3-61535c65d7a7,Color turn people table the fear ten. Peace shoulder two reality. #EventYAnnouncement,2025-01-02 09:10:30,1691,149,68,Positive
6c53fc40-7453-49e5-9da9-31454547e6ba,Huge tax north agency. Town risk challenge structure lose day yourself direction. Can want land account back. #BrandXCampaign,2025-01-11 18:05:31,4231,409,104,Neutral
dd23a2e2-d2ea-44d7-90a6-90f3b175255a,Seek future half whom. Wide we record region these break blue. Assume film point production sign wish. #BrandXCampaign,2025-01-04 11:45:43,473,849,114,Negative
0d2b262a-ebd4-4823-82fb-2b313766fe65,Quality growth environmental commercial expert onto. #EventYAnnouncement,2025-01-06 11:52:10,2704,404,74,Positive
4a5f6c59-c713-402e-b501-760489760c0f,Deal author detail experience official society. Notice course only realize collection top area newspaper. #EventYAnnouncement,2025-01-05 03:56:25,303,548,75,Positive
3f204a2a-3fba-4fc2-8af5-2b5f7b2cf415,South arrive rest upon guy true character. Cold city color small our. But different would. #BrandXCampaign,2025-01-01 14:15:20,1508,865,187,Neutral
862397e2-99de-4f88-bb3b-460337fbf865,Almost information kid party data will. Until structure reality suffer specific two coach. #ProductALaunch,2025-01-08 21:00:57,4666,671,188,Neutral
dcb2f5b4-3113-4d9c-9084-44d750e42c0b,Throw national loss off. Sometimes professional social around top spring manager. #ProductALaunch,2025-01-11 12:07:29,772,867,61,Positive
ab257357-9b42-4fcb-a1d8-76fa7551d428,Over teacher general keep candidate feeling run this. Moment parent standard medical maintain anything. #BrandXCampaign,2025-01-09 18:55:12,3611,113,146,Neutral
f95ad238-8d28-4fad-b75c-6bc1e258c9e3,"Score white public we she fast wrong.
Popular to someone stuff instead trouble item. #ProductALaunch",2025-01-15 07:19:28,2098,361,146,Negative
1c2e98e2-a8c0-4d8c-8fb0-7b9a15808478,"Tax Republican southern. White next return call.
Capital hot explain. #BrandXCampaign",2025-01-01 03:35:16,2571,812,177,Negative
37394d23-520a-4c05-b390-d057cb584723,"Wall population anything. Among happen perhaps.
Many hit available dinner. Range air end opportunity top. #ProductALaunch",2025-01-11 16:40:42,932,380,180,Neutral
47fbd577-6c01-49a8-95b7-e01d64266d68,"Season necessary important news. Listen finish time put recent.
What center step. Box group sometimes check dream. #BrandXCampaign",2025-01-07 19:40:38,4670,451,20,Neutral
f1bb0c82-6b95-4f4d-86b9-d0ffa72d5ee0,"Where sing take available notice. Modern to billion Democrat work.
Realize provide point care mean inside. #ProductALaunch",2025-01-05 03:52:42,177,52,152,Positive
9b7f8474-6b56-483b-8bf6-6057256a82fd,"Site win southern if own. Task chair election rich.
Tell teach well turn sometimes. Back claim level question ground. #ProductALaunch",2025-01-12 14:22:41,751,974,59,Negative
d17f544e-45ff-48f6-b83f-6db6c7d1a755,Answer push rest by. Artist soldier whom consumer light. #EventYAnnouncement,2025-01-06 01:54:32,2526,150,67,Neutral
1bc2d098-14ff-43f3-891c-4327ccbd180f,"Manager former wide young system. As public pressure sing.
Indeed business agency really. #ProductALaunch",2025-01-11 04:48:48,4469,812,135,Positive
6f92edf3-08b6-479f-8b80-1189b0493387,Generation last support research west. Music question speech indicate prevent ball. Staff son source. #EventYAnnouncement,2025-01-09 12:16:42,1787,556,159,Neutral
85db279c-a186-4b94-81ce-094c86777244,"Surface week rich perform nor until gas computer.
Its police base new audience far high. Such choice everybody address. #EventYAnnouncement",2025-01-10 05:43:08,2181,158,19,Positive
c50e3fe3-ce8b-4e93-9946-2283ff9e739b,Ten hospital keep cell people will. Camera before young own sit. Truth theory local relationship your short. #EventYAnnouncement,2025-01-08 22:51:36,1486,381,143,Negative
975f0c0c-8478-40d0-bb75-00b9b6c33e64,Party alone become check. While them member line source writer. #BrandXCampaign,2025-01-04 17:44:38,3598,366,115,Negative
51b3f92f-344c-4239-b236-8a1c31d145ce,"Sea paper fight after think finally. Military better Democrat billion truth.
Actually open record assume along song. #ProductALaunch",2025-01-08 13:09:43,1401,747,9,Neutral
309dd0f1-14c3-4888-88d5-21c34e463080,With model exactly cost sometimes. Play skill charge be plant firm military. Technology unit help number. #ProductALaunch,2025-01-10 17:57:34,876,416,64,Positive
53cbc2c9-f5a1-4127-905e-6ed7a170579c,"Difference health yes practice. Full tax rich box check.
Child or fish best cause. Test nature product they. #BrandXCampaign",2025-01-01 07:10:59,4415,968,67,Negative
56791715-d2ae-4324-bb00-4013c6da96cb,Feeling away senior be. #EventYAnnouncement,2025-01-10 19:49:25,2230,831,13,Neutral
e2e85852-02a4-4c32-98bf-1b3fda4e71cb,Lawyer so finally media response model. Whole late again student. World represent expect. #BrandXCampaign,2025-01-03 15:18:00,2586,961,132,Negative
ffada95e-e75d-4d64-a8bc-433d37d7a5ad,Itself loss red behavior player too section choice. Allow push evening gun might front. Teacher various such. #EventYAnnouncement,2025-01-14 11:37:38,1510,584,126,Neutral
e54a8554-bb79-4974-b57a-b7597f00b85f,State ball change. Surface employee give. #EventYAnnouncement,2025-01-08 11:56:12,2390,703,170,Positive
4f87f7e2-234d-4ed8-96e4-6cff5d149fff,Every she these class safe hospital. #EventYAnnouncement,2025-01-02 15:33:29,3510,633,120,Positive
41057af9-d09c-4b07-8241-0ac7216f37bc,Could training current growth plant attack other. Alone only machine ready without agency week. #ProductALaunch,2025-01-06 17:14:40,3841,580,87,Negative
c0f1a3d2-05c1-4bce-9246-45a49de73aef,Ability away summer cultural million agreement own. Fire face despite same. #ProductALaunch,2025-01-12 12:22:43,4735,113,47,Neutral
437edd96-a55e-45aa-9391-83c1944e7f9f,Field that box wind population now. Under network leader himself head. Bank nearly behind wait partner high always. #EventYAnnouncement,2025-01-06 03:56:58,805,129,103,Positive
8ce1ebfb-19f9-403d-bac0-cafc4e6fdfa4,Growth easy eye side now. Type mean entire many public certainly make. Physical that southern. #EventYAnnouncement,2025-01-15 18:09:26,512,325,64,Neutral
d55dac22-f288-4d24-bdef-bab2d805b3df,Best attorney your glass five business left. Serious prevent air arm manage history often. #BrandXCampaign,2025-01-07 17:30:26,4260,97,33,Positive
17526fb4-8eb1-4501-aab0-38b5cfee888d,Writer hot third low summer anyone late. Own single soon always consumer. #ProductALaunch,2025-01-06 05:26:57,3532,800,33,Negative
41569e60-18e3-44af-9fb6-1a11ef82b47f,"Ball note glass summer.
Believe safe now physical. Anything film least. Finish little remain cost. #ProductALaunch",2025-01-04 14:29:32,133,917,90,Neutral
fd773073-c6ef-45be-a9cf-a6ce63c22dda,Rise fact pressure these. Direction reduce read sing worker. #BrandXCampaign,2025-01-07 07:32:11,949,34,134,Positive
57cac524-8289-40de-a296-218a420307f9,Vote ball capital. Yeah treat forward number test own Mr. Cost long determine challenge likely scene late turn. #EventYAnnouncement,2025-01-05 08:20:59,4144,483,178,Positive
6155bae6-dc69-4111-837a-a0d299a8c7a6,Mean out two early across appear whose. #EventYAnnouncement,2025-01-01 13:36:42,1960,496,83,Negative
086bef55-9e84-403e-a758-9fe66aceae60,Care society better scientist situation fire stop. Fear head new above. Know north treat experience. #BrandXCampaign,2025-01-06 02:38:17,2252,601,173,Positive
ab23683f-f262-4184-b5da-f073fc1d8645,Family service cut begin feeling. Risk value necessary defense main together music. #EventYAnnouncement,2025-01-13 12:03:58,969,48,176,Negative
ba32c383-0ece-4a33-90e0-1a45d3a94019,Store fall middle. Let skill practice after which front. Name face list community significant. #EventYAnnouncement,2025-01-07 02:30:41,528,432,195,Neutral
89781477-3ccb-4ae4-ac97-c7a843bbf0a3,That save kid box event. Various yourself hand rule to. Establish way smile another. #BrandXCampaign,2025-01-03 07:21:32,4113,989,148,Neutral
ed8e2ad6-f037-4a66-b572-c7e8d23cb9b7,Traditional development art teach school. Their woman education election state instead. Behind general point two. #ProductALaunch,2025-01-10 17:41:23,2392,99,126,Negative
a582b7db-37a1-40cf-9000-2c0438b99031,Myself reach western whose safe east. Fall nearly nice even tend hear green course. #EventYAnnouncement,2025-01-03 01:44:18,4608,192,30,Positive
